GeoID,County,Year,Sector,avg_employment,total_wages,avg_wage_per_employee,avg_establishments,employment_growth_rate,wage_growth_rate
13047,"Catoosa, GA",2014,Other services (except government and government enterprises),352.0,9092469.0,25830.877840909092,59.0,-0.03561643835616435,-0.0065637488331112825
13047,"Catoosa, GA",2015,Other services (except government and government enterprises),366.0,10964700.0,29958.196721311477,65.0,0.03977272727272729,0.20591007788973492
13047,"Catoosa, GA",2016,Other services (except government and government enterprises),395.0,12657439.0,32044.14936708861,62.0,0.0792349726775956,0.1543807856120094
13047,"Catoosa, GA",2017,Other services (except government and government enterprises),483.0,13538461.0,28029.93995859213,67.0,0.22278481012658236,0.06960507571871366
13047,"Catoosa, GA",2019,Other services (except government and government enterprises),603.0,20259832.0,33598.394693200666,67.0,0.24844720496894412,0.4964649231548548
13047,"Catoosa, GA",2020,Other services (except government and government enterprises),537.0,21003375.0,39112.43016759776,74.0,-0.1094527363184079,0.03670035368506519
13047,"Catoosa, GA",2021,Other services (except government and government enterprises),552.0,21355200.0,38686.95652173913,78.0,0.027932960893854775,0.01675087932296604
13047,"Catoosa, GA",2022,Other services (except government and government enterprises),552.0,27420852.0,49675.45652173913,86.0,0.0,0.2840363002922004
13047,"Catoosa, GA",2023,Other services (except government and government enterprises),602.0,32938926.0,54715.82392026578,86.0,0.0905797101449275,0.2012364167240317
13047,"Catoosa, GA",2002,Professional and business services,188.0,4880908.0,25962.27659574468,39.0,,
13047,"Catoosa, GA",2003,Professional and business services,268.0,7783065.0,29041.287313432837,50.0,0.42553191489361697,0.5945936698663445
13047,"Catoosa, GA",2004,Professional and business services,274.0,7921201.0,28909.492700729927,53.0,0.02238805970149249,0.017748277831419967
13047,"Catoosa, GA",2005,Professional and business services,,,,,,
13047,"Catoosa, GA",2006,Professional and business services,,,,,,
13047,"Catoosa, GA",2007,Professional and business services,,,,,,
13047,"Catoosa, GA",2008,Professional and business services,333.0,12777253.0,38370.12912912913,63.0,,
13047,"Catoosa, GA",2009,Professional and business services,211.0,8893863.0,42151.00947867298,58.0,-0.3663663663663663,-0.3039299605322051
13047,"Catoosa, GA",2010,Professional and business services,177.0,7876316.0,44498.9604519774,56.0,-0.16113744075829384,-0.11441001508568327
13047,"Catoosa, GA",2011,Professional and business services,157.0,6899351.0,43944.91082802548,60.0,-0.11299435028248583,-0.12403831943766608
13047,"Catoosa, GA",2012,Professional and business services,210.0,7825577.0,37264.65238095238,60.0,0.33757961783439483,0.13424827929467575
13047,"Catoosa, GA",2013,Professional and business services,171.0,7843237.0,45866.883040935674,65.0,-0.18571428571428572,0.0022567026048048167
13047,"Catoosa, GA",2014,Professional and business services,209.0,8914427.0,42652.760765550236,66.0,0.22222222222222232,0.13657498810758884
13047,"Catoosa, GA",2015,Professional and business services,216.0,9334463.0,43215.10648148148,69.0,0.03349282296650724,0.04711867627610844
13047,"Catoosa, GA",2016,Professional and business services,230.0,9625336.0,41849.28695652174,68.0,0.06481481481481488,0.03116119266850159
13047,"Catoosa, GA",2017,Professional and business services,201.0,8919590.0,44376.069651741294,67.0,-0.12608695652173918,-0.07332170014636374
13047,"Catoosa, GA",2019,Professional and business services,,,,,,
13047,"Catoosa, GA",2020,Professional and business services,,,,,,
13047,"Catoosa, GA",2021,Professional and business services,227.0,10899395.0,48014.955947136565,73.0,,
13047,"Catoosa, GA",2022,Professional and business services,271.0,12631507.0,46610.72693726937,77.0,0.19383259911894268,0.1589181784860536
13047,"Catoosa, GA",2023,Professional and business services,287.0,15138287.0,52746.64459930314,84.0,0.05904059040590415,0.19845454703069088
13047,"Catoosa, GA",2002,Real estate and rental and leasing,108.0,1843610.0,17070.462962962964,28.0,,
13047,"Catoosa, GA",2003,Real estate and rental and leasing,126.0,2303494.0,18281.698412698413,34.0,0.16666666666666674,0.24944755127168983
13047,"Catoosa, GA",2004,Real estate and rental and leasing,120.0,2667953.0,22232.941666666666,35.0,-0.04761904761904767,0.1582200778469578
13047,"Catoosa, GA",2005,Real estate and rental and leasing,107.0,2614570.0,24435.233644859814,33.0,-0.10833333333333328,-0.020008973171566358
13047,"Catoosa, GA",2006,Real estate and rental and leasing,120.0,3265242.0,27210.35,34.0,0.12149532710280364,0.24886386671613314
13047,"Catoosa, GA",2007,Real estate and rental and leasing,143.0,3741097.0,26161.517482517484,34.0,0.19166666666666665,0.14573345559073414
13047,"Catoosa, GA",2008,Real estate and rental and leasing,168.0,4523420.0,26925.119047619046,35.0,0.1748251748251748,0.20911593578033405
13047,"Catoosa, GA",2009,Real estate and rental and leasing,159.0,4014518.0,25248.540880503144,35.0,-0.0535714285714286,-0.11250381348625593
13047,"Catoosa, GA",2010,Real estate and rental and leasing,149.0,3960393.0,26579.81879194631,33.0,-0.06289308176100628,-0.013482315934316369
13047,"Catoosa, GA",2011,Real estate and rental and leasing,124.0,3747664.0,30223.09677419355,34.0,-0.16778523489932884,-0.053714113725582324
13047,"Catoosa, GA",2012,Real estate and rental and leasing,137.0,4194212.0,30614.68613138686,34.0,0.10483870967741926,0.1191536914728748
13047,"Catoosa, GA",2013,Real estate and rental and leasing,112.0,3760112.0,33572.42857142857,32.0,-0.18248175182481752,-0.10349977540477207
13047,"Catoosa, GA",2014,Real estate and rental and leasing,117.0,4116292.0,35181.982905982906,33.0,0.044642857142857206,0.09472590178164908
13047,"Catoosa, GA",2015,Real estate and rental and leasing,129.0,5013172.0,38861.798449612405,32.0,0.10256410256410264,0.2178854172638871
13047,"Catoosa, GA",2016,Real estate and rental and leasing,162.0,8671337.0,53526.77160493827,32.0,0.2558139534883721,0.7297106502629473
13047,"Catoosa, GA",2017,Real estate and rental and leasing,172.0,9580179.0,55698.71511627907,30.0,0.06172839506172845,0.1048099041704873
13047,"Catoosa, GA",2019,Real estate and rental and leasing,232.0,16469784.0,70990.44827586207,38.0,0.34883720930232553,0.719152011669093
13047,"Catoosa, GA",2020,Real estate and rental and leasing,270.0,22911811.0,84858.55925925926,39.0,0.1637931034482758,0.39114216677037184
13047,"Catoosa, GA",2021,Real estate and rental and leasing,331.0,32841070.0,99217.73413897281,43.0,0.22592592592592586,0.43336858007426815
13047,"Catoosa, GA",2022,Real estate and rental and leasing,314.0,41018188.0,130631.1719745223,49.0,-0.051359516616314216,0.24899060840587706
13047,"Catoosa, GA",2023,Real estate and rental and leasing,298.0,35888878.0,120432.47651006712,54.0,-0.05095541401273884,-0.12504964870705648
13047,"Catoosa, GA",2002,Retail trade,2347.0,47557249.0,20262.994887089902,164.0,,
13047,"Catoosa, GA",2003,Retail trade,2231.0,48575029.0,21772.76064545047,164.0,-0.049424797613975335,0.021401153796763994
13047,"Catoosa, GA",2004,Retail trade,2240.0,49875072.0,22265.657142857144,164.0,0.004034065441506085,0.02676360728472238
13047,"Catoosa, GA",2005,Retail trade,2366.0,52340482.0,22121.928148774303,177.0,0.05624999999999991,0.04943170808856179
13047,"Catoosa, GA",2006,Retail trade,2536.0,58230206.0,22961.437697160884,171.0,0.07185122569737956,0.11252712575325541
13047,"Catoosa, GA",2007,Retail trade,2525.0,58514578.0,23174.090297029703,172.0,-0.004337539432176629,0.004883582242521944
13047,"Catoosa, GA",2008,Retail trade,2496.0,60815344.0,24365.121794871793,191.0,-0.011485148514851495,0.03931953503962715
13047,"Catoosa, GA",2009,Retail trade,2346.0,57814706.0,24643.94970161978,182.0,-0.060096153846153855,-0.04934014678927079
13047,"Catoosa, GA",2010,Retail trade,2375.0,57980607.0,24412.887157894736,178.0,0.012361466325660597,0.0028695294238805236
13047,"Catoosa, GA",2011,Retail trade,2449.0,59425353.0,24265.150265414453,175.0,0.03115789473684205,0.024917745341989983
13047,"Catoosa, GA",2012,Retail trade,2561.0,62558266.0,24427.280749707144,175.0,0.045732952225398193,0.05272014118283819
13047,"Catoosa, GA",2013,Retail trade,2670.0,66343506.0,24847.755056179776,180.0,0.042561499414291326,0.060507431583861404
13047,"Catoosa, GA",2014,Retail trade,2725.0,68677542.0,25202.76770642202,176.0,0.020599250936329527,0.03518107710496943
13047,"Catoosa, GA",2015,Retail trade,2867.0,74493171.0,25982.968608301362,190.0,0.0521100917431192,0.08468021467629105
13047,"Catoosa, GA",2016,Retail trade,3131.0,83078630.0,26534.215905461515,192.0,0.09208231600976635,0.11525162487713136
13047,"Catoosa, GA",2017,Retail trade,3140.0,86027687.0,27397.3525477707,177.0,0.0028744809964866835,0.03549717899777605
13047,"Catoosa, GA",2019,Retail trade,3503.0,99356824.0,28363.352554952897,185.0,0.11560509554140119,0.15494008341756293
13047,"Catoosa, GA",2020,Retail trade,3523.0,107513367.0,30517.560885608855,187.0,0.005709391949757281,0.08209343527325319
13047,"Catoosa, GA",2021,Retail trade,3490.0,112217369.0,32153.973925501432,192.0,-0.009367016747090506,0.04375271774345979
13047,"Catoosa, GA",2022,Retail trade,3513.0,121809212.0,34673.84343865642,191.0,0.0065902578796561695,0.08547556483880858
13047,"Catoosa, GA",2023,Retail trade,3477.0,124605541.0,35837.08398044291,196.0,-0.010247651579846306,0.02295662991400027
13047,"Catoosa, GA",2002,Transportation and warehousing,1589.0,46639924.0,29351.74575204531,28.0,,
13047,"Catoosa, GA",2003,Transportation and warehousing,1206.0,37562541.0,31146.385572139305,27.0,-0.24103209565764627,-0.19462688232510839
13047,"Catoosa, GA",2004,Transportation and warehousing,1294.0,43187405.0,33375.11978361669,30.0,0.07296849087893853,0.1497466318905316
13047,"Catoosa, GA",2005,Transportation and warehousing,1137.0,40807160.0,35890.20228671944,27.0,-0.12132921174652245,-0.0551143325235679
13047,"Catoosa, GA",2006,Transportation and warehousing,1114.0,43700647.0,39228.58797127468,27.0,-0.020228671943711474,0.07090635564935166
13047,"Catoosa, GA",2007,Transportation and warehousing,1236.0,50313478.0,40706.69741100324,30.0,0.10951526032315972,0.15132112346071214
13047,"Catoosa, GA",2008,Transportation and warehousing,1121.0,49975999.0,44581.62265834077,29.0,-0.09304207119741104,-0.006707526758535809
13047,"Catoosa, GA",2009,Transportation and warehousing,939.0,40560812.0,43195.7529286475,29.0,-0.16235504014272972,-0.18839417297090955
13047,"Catoosa, GA",2010,Transportation and warehousing,992.0,40881634.0,41211.3245967742,31.0,0.056443024494142735,0.007909654274179667
13047,"Catoosa, GA",2011,Transportation and warehousing,939.0,40271163.0,42887.2875399361,32.0,-0.053427419354838745,-0.014932646772386815
13047,"Catoosa, GA",2012,Transportation and warehousing,898.0,39002773.0,43432.93207126949,29.0,-0.04366347177848773,-0.03149623466300189
13047,"Catoosa, GA",2013,Transportation and warehousing,860.0,38426052.0,44681.455813953486,29.0,-0.04231625835189312,-0.01478666657880967
13047,"Catoosa, GA",2014,Transportation and warehousing,762.0,37330728.0,48990.45669291339,31.0,-0.11395348837209307,-0.02850472382642899
13047,"Catoosa, GA",2015,Transportation and warehousing,,,,,,
13047,"Catoosa, GA",2016,Transportation and warehousing,621.0,29934567.0,48203.811594202896,27.0,,
13047,"Catoosa, GA",2017,Transportation and warehousing,580.0,30465417.0,52526.581034482755,21.0,-0.06602254428341381,0.017733678927107865
13047,"Catoosa, GA",2019,Transportation and warehousing,512.0,27550324.0,53809.2265625,22.0,-0.11724137931034484,-0.09568531426961924
13047,"Catoosa, GA",2020,Transportation and warehousing,424.0,25234004.0,59514.160377358494,22.0,-0.171875,-0.0840759622282482
13047,"Catoosa, GA",2021,Transportation and warehousing,431.0,26540024.0,61577.781902552204,24.0,0.01650943396226423,0.051756352261812966
13047,"Catoosa, GA",2022,Transportation and warehousing,447.0,27890937.0,62395.8322147651,28.0,0.037122969837587005,0.050900971302814124
13047,"Catoosa, GA",2023,Transportation and warehousing,,,,,,
13047,"Catoosa, GA",2002,Utilities,,,,,,
13047,"Catoosa, GA",2003,Utilities,,,,,,
13047,"Catoosa, GA",2004,Utilities,,,,,,
13047,"Catoosa, GA",2005,Utilities,,,,,,
13047,"Catoosa, GA",2006,Utilities,,,,,,
13047,"Catoosa, GA",2007,Utilities,,,,,,
13047,"Catoosa, GA",2008,Utilities,,,,,,
13047,"Catoosa, GA",2009,Utilities,,,,,,
13047,"Catoosa, GA",2010,Utilities,,,,,,
13047,"Catoosa, GA",2011,Utilities,,,,,,
13047,"Catoosa, GA",2012,Utilities,,,,,,
13047,"Catoosa, GA",2013,Utilities,,,,,,
13047,"Catoosa, GA",2014,Utilities,,,,,,
13047,"Catoosa, GA",2015,Utilities,,,,,,
13047,"Catoosa, GA",2016,Utilities,,,,,,
13047,"Catoosa, GA",2017,Utilities,,,,,,
13047,"Catoosa, GA",2019,Utilities,,,,,,
13047,"Catoosa, GA",2020,Utilities,,,,,,
13047,"Catoosa, GA",2021,Utilities,,,,,,
13047,"Catoosa, GA",2022,Utilities,,,,,,
13047,"Catoosa, GA",2023,Utilities,,,,,,
13047,"Catoosa, GA",2002,Wholesale trade,,,,,,
13047,"Catoosa, GA",2003,Wholesale trade,,,,,,
13047,"Catoosa, GA",2004,Wholesale trade,,,,,,
13047,"Catoosa, GA",2005,Wholesale trade,,,,,,
13047,"Catoosa, GA",2006,Wholesale trade,,,,,,
13047,"Catoosa, GA",2007,Wholesale trade,,,,,,
13047,"Catoosa, GA",2008,Wholesale trade,,,,,,
13047,"Catoosa, GA",2009,Wholesale trade,,,,,,
13047,"Catoosa, GA",2010,Wholesale trade,,,,,,
13047,"Catoosa, GA",2011,Wholesale trade,,,,,,
13047,"Catoosa, GA",2012,Wholesale trade,,,,,,
13047,"Catoosa, GA",2013,Wholesale trade,,,,,,
13047,"Catoosa, GA",2014,Wholesale trade,,,,,,
13047,"Catoosa, GA",2015,Wholesale trade,791.0,28996057.0,36657.46776232617,57.0,,
13047,"Catoosa, GA",2016,Wholesale trade,,,,,,
13047,"Catoosa, GA",2017,Wholesale trade,,,,,,
13047,"Catoosa, GA",2019,Wholesale trade,,,,,,
13047,"Catoosa, GA",2020,Wholesale trade,,,,,,
13047,"Catoosa, GA",2021,Wholesale trade,,,,,,
13047,"Catoosa, GA",2022,Wholesale trade,,,,,,
13047,"Catoosa, GA",2023,Wholesale trade,370.0,23133275.0,62522.36486486487,38.0,,
13049,"Charlton, GA",2002,Accommodation and food services,161.0,1560535.0,9692.76397515528,17.0,,
13049,"Charlton, GA",2003,Accommodation and food services,,,,,,
13049,"Charlton, GA",2004,Accommodation and food services,,,,,,
13049,"Charlton, GA",2005,Accommodation and food services,,,,,,
13049,"Charlton, GA",2006,Accommodation and food services,,,,,,
13049,"Charlton, GA",2007,Accommodation and food services,,,,,,
13049,"Charlton, GA",2008,Accommodation and food services,,,,,,
13049,"Charlton, GA",2009,Accommodation and food services,,,,,,
13049,"Charlton, GA",2010,Accommodation and food services,,,,,,
13049,"Charlton, GA",2011,Accommodation and food services,,,,,,
13049,"Charlton, GA",2012,Accommodation and food services,,,,,,
13049,"Charlton, GA",2013,Accommodation and food services,,,,,,
13049,"Charlton, GA",2014,Accommodation and food services,,,,,,
13049,"Charlton, GA",2015,Accommodation and food services,170.0,2180537.0,12826.688235294117,12.0,,
13049,"Charlton, GA",2016,Accommodation and food services,164.0,2141583.0,13058.432926829268,11.0,-0.03529411764705881,-0.017864406795206844
13049,"Charlton, GA",2017,Accommodation and food services,170.0,2261304.0,13301.788235294118,12.0,0.03658536585365857,0.05590303994755286
13049,"Charlton, GA",2019,Accommodation and food services,,,,,,
13049,"Charlton, GA",2020,Accommodation and food services,,,,,,
13049,"Charlton, GA",2021,Accommodation and food services,,,,,,
13049,"Charlton, GA",2022,Accommodation and food services,,,,,,
13049,"Charlton, GA",2023,Accommodation and food services,,,,,,
13049,"Charlton, GA",2002,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2003,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2004,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2005,Administrative and support and waste management and remediation services,348.0,9546164.0,27431.505747126437,10.0,,
13049,"Charlton, GA",2006,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2007,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2008,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2009,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2010,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2011,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2012,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2013,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2014,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2015,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2016,Administrative and support and waste management and remediation services,458.0,20603272.0,44985.31004366812,9.0,,
13049,"Charlton, GA",2017,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2019,Administrative and support and waste management and remediation services,379.0,20604765.0,54366.1345646438,8.0,,
13049,"Charlton, GA",2020,Administrative and support and waste management and remediation services,,,,,,
13049,"Charlton, GA",2021,Administrative and support and waste management and remediation services,299.0,15544780.0,51989.230769230766,8.0,,
13049,"Charlton, GA",2022,Administrative and support and waste management and remediation services,292.0,16915386.0,57929.40410958904,9.0,-0.02341137123745818,0.08817146334653825
13049,"Charlton, GA",2023,Administrative and support and waste management and remediation services,316.0,19697372.0,62333.45569620253,8.0,0.08219178082191791,0.16446482510065108
13049,"Charlton, GA",2002,"Arts, entertainment, and recreation",16.0,158874.0,9929.625,3.0,,
13049,"Charlton, GA",2003,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2004,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2005,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2006,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2007,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2008,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2009,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2010,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2011,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2012,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2013,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2014,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2015,"Arts, entertainment, and recreation",12.0,242861.0,20238.416666666668,3.0,,
13049,"Charlton, GA",2016,"Arts, entertainment, and recreation",15.0,337508.0,22500.533333333333,3.0,0.25,0.3897167515574753
13049,"Charlton, GA",2017,"Arts, entertainment, and recreation",14.0,319621.0,22830.071428571428,3.0,-0.06666666666666665,-0.05299726228711621
13049,"Charlton, GA",2019,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2020,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2021,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2022,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2023,"Arts, entertainment, and recreation",,,,,,
13049,"Charlton, GA",2002,Construction,47.0,591146.0,12577.574468085106,22.0,,
13049,"Charlton, GA",2003,Construction,40.0,710828.0,17770.7,17.0,-0.14893617021276595,0.2024575993071085
13049,"Charlton, GA",2004,Construction,47.0,997226.0,21217.574468085106,17.0,0.17500000000000004,0.4029075950862937
13049,"Charlton, GA",2005,Construction,53.0,1017942.0,19206.45283018868,15.0,0.12765957446808507,0.020773626038631088
13049,"Charlton, GA",2006,Construction,63.0,1558261.0,24734.301587301587,15.0,0.18867924528301883,0.5307954677182001
13049,"Charlton, GA",2007,Construction,65.0,1503760.0,23134.76923076923,15.0,0.031746031746031855,-0.0349755272062896
13049,"Charlton, GA",2008,Construction,72.0,1744033.0,24222.680555555555,19.0,0.10769230769230775,0.15978148108740764
13049,"Charlton, GA",2009,Construction,52.0,1289421.0,24796.55769230769,16.0,-0.2777777777777778,-0.26066708600123967
13049,"Charlton, GA",2010,Construction,65.0,1757251.0,27034.63076923077,13.0,0.25,0.3628217626360979
13049,"Charlton, GA",2011,Construction,54.0,1323376.0,24506.962962962964,12.0,-0.16923076923076918,-0.2469055359763631
13049,"Charlton, GA",2012,Construction,49.0,1320961.0,26958.38775510204,12.0,-0.09259259259259256,-0.0018248781903253963
13049,"Charlton, GA",2013,Construction,41.0,1173324.0,28617.658536585364,13.0,-0.16326530612244894,-0.11176484392801911
13049,"Charlton, GA",2014,Construction,45.0,1303284.0,28961.866666666665,14.0,0.09756097560975618,0.11076224469967366
13049,"Charlton, GA",2015,Construction,51.0,1452634.0,28483.019607843136,16.0,0.1333333333333333,0.11459513045506586
13049,"Charlton, GA",2016,Construction,50.0,1465890.0,29317.8,18.0,-0.019607843137254943,0.00912549203722346
13049,"Charlton, GA",2017,Construction,51.0,1630651.0,31973.549019607843,13.0,0.020000000000000018,0.1123965645444065
13049,"Charlton, GA",2019,Construction,60.0,1894028.0,31567.133333333335,16.0,0.17647058823529416,0.16151647409531522
13049,"Charlton, GA",2020,Construction,61.0,2069081.0,33919.360655737706,17.0,0.016666666666666607,0.09242366005148805
13049,"Charlton, GA",2021,Construction,56.0,1916976.0,34231.71428571428,16.0,-0.08196721311475408,-0.07351331339855716
13049,"Charlton, GA",2022,Construction,64.0,2427427.0,37928.546875,17.0,0.1428571428571428,0.26627928570832404
13049,"Charlton, GA",2023,Construction,58.0,2459746.0,42409.41379310345,18.0,-0.09375,0.013314097602111108
13049,"Charlton, GA",2002,Finance and insurance,51.0,1648897.0,32331.313725490196,7.0,,
13049,"Charlton, GA",2003,Finance and insurance,58.0,2160768.0,37254.620689655174,7.0,0.13725490196078427,0.3104323678192149
13049,"Charlton, GA",2004,Finance and insurance,64.0,2614191.0,40846.734375,7.0,0.10344827586206895,0.2098434445530477
13049,"Charlton, GA",2005,Finance and insurance,68.0,3192180.0,46943.82352941176,8.0,0.0625,0.22109669874924975
13049,"Charlton, GA",2006,Finance and insurance,68.0,3449684.0,50730.64705882353,8.0,0.0,0.08066713029966976
13049,"Charlton, GA",2007,Finance and insurance,74.0,3551289.0,47990.39189189189,8.0,0.08823529411764697,0.029453422400428586
13049,"Charlton, GA",2008,Finance and insurance,,,,,,
13049,"Charlton, GA",2009,Finance and insurance,,,,,,
13049,"Charlton, GA",2010,Finance and insurance,,,,,,
13049,"Charlton, GA",2011,Finance and insurance,,,,,,
13049,"Charlton, GA",2012,Finance and insurance,,,,,,
13049,"Charlton, GA",2013,Finance and insurance,,,,,,
13049,"Charlton, GA",2014,Finance and insurance,,,,,,
13049,"Charlton, GA",2015,Finance and insurance,,,,,,
13049,"Charlton, GA",2016,Finance and insurance,,,,,,
13049,"Charlton, GA",2017,Finance and insurance,,,,,,
13049,"Charlton, GA",2019,Finance and insurance,,,,,,
13049,"Charlton, GA",2020,Finance and insurance,,,,,,
13049,"Charlton, GA",2021,Finance and insurance,,,,,,
13049,"Charlton, GA",2022,Finance and insurance,,,,,,
13049,"Charlton, GA",2023,Finance and insurance,,,,,,
13049,"Charlton, GA",2002,Government and government enterprises,,,,,,
13049,"Charlton, GA",2003,Government and government enterprises,,,,,,
13049,"Charlton, GA",2004,Government and government enterprises,,,,,,
13049,"Charlton, GA",2005,Government and government enterprises,,,,,,
13049,"Charlton, GA",2006,Government and government enterprises,,,,,,
13049,"Charlton, GA",2007,Government and government enterprises,,,,,,
13049,"Charlton, GA",2008,Government and government enterprises,,,,,,
13049,"Charlton, GA",2009,Government and government enterprises,,,,,,
13049,"Charlton, GA",2010,Government and government enterprises,,,,,,
13049,"Charlton, GA",2011,Government and government enterprises,,,,,,
13049,"Charlton, GA",2012,Government and government enterprises,,,,,,
13049,"Charlton, GA",2013,Government and government enterprises,,,,,,
13049,"Charlton, GA",2014,Government and government enterprises,,,,,,
13049,"Charlton, GA",2015,Government and government enterprises,,,,,,
13049,"Charlton, GA",2016,Government and government enterprises,,,,,,
13049,"Charlton, GA",2017,Government and government enterprises,,,,,,
13049,"Charlton, GA",2019,Government and government enterprises,,,,,,
13049,"Charlton, GA",2020,Government and government enterprises,,,,,,
13049,"Charlton, GA",2021,Government and government enterprises,,,,,,
13049,"Charlton, GA",2022,Government and government enterprises,17.0,558704.0,32864.94117647059,2.0,,
13049,"Charlton, GA",2023,Government and government enterprises,17.0,606579.0,35681.117647058825,3.0,0.0,0.08568938113920788
13049,"Charlton, GA",2002,Health care and social assistance,153.0,4290907.0,28045.143790849674,8.0,,
13049,"Charlton, GA",2003,Health care and social assistance,130.0,2952712.0,22713.169230769232,8.0,-0.15032679738562094,-0.31186763078295565
13049,"Charlton, GA",2004,Health care and social assistance,102.0,1940683.0,19026.303921568626,7.0,-0.2153846153846154,-0.3427455843983429
13049,"Charlton, GA",2005,Health care and social assistance,93.0,1807125.0,19431.451612903227,5.0,-0.08823529411764708,-0.06882010096445423
13049,"Charlton, GA",2006,Health care and social assistance,91.0,1794406.0,19718.747252747253,5.0,-0.021505376344086002,-0.007038251366120241
13049,"Charlton, GA",2007,Health care and social assistance,104.0,2360353.0,22695.701923076922,6.0,0.1428571428571428,0.31539517812579754
13049,"Charlton, GA",2008,Health care and social assistance,106.0,2404496.0,22683.924528301886,8.0,0.019230769230769162,0.018701863661918283
13049,"Charlton, GA",2009,Health care and social assistance,106.0,2467233.0,23275.783018867925,7.0,0.0,0.026091538517843293
13049,"Charlton, GA",2010,Health care and social assistance,112.0,2488604.0,22219.678571428572,9.0,0.05660377358490565,0.008661930186569355
13049,"Charlton, GA",2011,Health care and social assistance,100.0,2547071.0,25470.71,9.0,-0.1071428571428571,0.023493894569003304
13049,"Charlton, GA",2012,Health care and social assistance,97.0,2559935.0,26391.082474226805,9.0,-0.030000000000000027,0.005050507033372842
13049,"Charlton, GA",2013,Health care and social assistance,124.0,3389535.0,27334.959677419356,11.0,0.2783505154639174,0.3240707283583373
13049,"Charlton, GA",2014,Health care and social assistance,107.0,2778556.0,25967.81308411215,9.0,-0.13709677419354838,-0.18025451868766662
13049,"Charlton, GA",2015,Health care and social assistance,82.0,2237684.0,27288.829268292684,6.0,-0.23364485981308414,-0.19465938422691498
13049,"Charlton, GA",2016,Health care and social assistance,79.0,2115950.0,26784.177215189873,5.0,-0.03658536585365857,-0.05440178327234768
13049,"Charlton, GA",2017,Health care and social assistance,22.0,691228.0,31419.454545454544,4.0,-0.7215189873417722,-0.6733249840497176
13049,"Charlton, GA",2019,Health care and social assistance,19.0,426449.0,22444.684210526317,4.0,-0.13636363636363635,-0.38305595259451297
13049,"Charlton, GA",2020,Health care and social assistance,38.0,3312433.0,87169.28947368421,8.0,1.0,5.0
13049,"Charlton, GA",2021,Health care and social assistance,47.0,4381292.0,93218.97872340426,8.0,0.23684210526315796,0.322680941773011
13049,"Charlton, GA",2022,Health care and social assistance,67.0,9250807.0,138071.74626865672,8.0,0.42553191489361697,1.1114335679977505
13049,"Charlton, GA",2023,Health care and social assistance,89.0,11618115.0,130540.61797752809,10.0,0.32835820895522394,0.2559028633934315
13049,"Charlton, GA",2002,Information,,,,,,
13049,"Charlton, GA",2003,Information,,,,,,
13049,"Charlton, GA",2004,Information,14.0,354275.0,25305.35714285714,3.0,,
13049,"Charlton, GA",2005,Information,,,,,,
13049,"Charlton, GA",2006,Information,,,,,,
13049,"Charlton, GA",2007,Information,,,,,,
13049,"Charlton, GA",2008,Information,,,,,,
13049,"Charlton, GA",2009,Information,,,,,,
13049,"Charlton, GA",2010,Information,,,,,,
13049,"Charlton, GA",2011,Information,,,,,,
13049,"Charlton, GA",2012,Information,,,,,,
13049,"Charlton, GA",2013,Information,,,,,,
13049,"Charlton, GA",2014,Information,,,,,,
13049,"Charlton, GA",2015,Information,,,,,,
13049,"Charlton, GA",2016,Information,,,,,,
13049,"Charlton, GA",2017,Information,,,,,,
